customer_id,full_name,email,phone,city,signup_date,segment,swiggy_one_member,marketing_opt_in
SWGY13200,Rahul Iyer,rahul.iyer53@yahoo.com,,pune,2024-11-05,Frequent Orderer,False,No
SWGY13201,Kabir Kapoor,,,CHENNAI,2024-12-19,Swiggy One Member,True,Yes
SWGY13202,Krishna Menon,,(515) 949-0603, Kochi ,10-09-2024,Swiggy One Member,True,Y
SWGY13203,Myra Sharma,myra.sharma790@hotmail.com,,lucknow,2024-06-29,New,True,yes
SWGY13204,Pari Pillai,pari.pillai697@gmail.com,,GURUGRAM,07/06/2024,Swiggy One Member,True,
SWGY13205,Aarav Verma,aarav.verma562@gmail.co,28757 19887,VIJAYAWADA,2024-09-09,Frequent Orderer,True,
SWGY13206,Ananya Das,ananya.das389@outlook.com,4130093220,noida,27/09/2024,Dormant,False,Y
SWGY13207,Aarav Mehta,aarav.mehta427@gmail.com,,Ahmedabad,2024-08-12,Frequent Orderer,False,0
SWGY13208,Krishna Shetty,krishna.shetty56@yahoo.com,911226581772,NOIDA,01/04/2025,Dormant,False,
SWGY13209,Anika Patel,anika.patel18@outlook.com,25260 01181,KOLKATA,2024-01-26,Churned,False,
SWGY13210,Kabir Malhotra,,2436521010,nellore,26/12/2024,,True,Y
SWGY13211,Divya Verma,divya.verma82@gmail.com,,Jaipur,05-22-2024,Dormant,True,yes
SWGY13212,Ishaan Nair,ishaan.nair117@yahoo.com,+91-75082-67039,,2023-11-13,Dormant,False,Yes
SWGY13213,Myra Shetty,myra.shetty915@gmail.com,+91-04514-14688, Vijayawada ,05/09/2023,,False,0
SWGY13214,Aditya Verma,aditya.verma303@hotmail.com,5912753624,Vijayawada,23/05/2024,Swiggy One Member,True,Y
SWGY13215,Rahul Singh,rahul.singh346@gmail.com,+91-91783-56364,ahmedabad,12-15-2023,Churned,False,1
SWGY13216,Anika Bose,anika.bose487@gmail.com,+91-07757-66271, Mumbai ,2023-09-11,Swiggy One Member,True,Yes
SWGY13217,Krishna Nair,krishna.nair752@outlook.com,+91-68281-59780, Kochi ,07-04-2023,Frequent Orderer,False,0
SWGY13218,Nikhil Reddy,nikhil.reddy534@outlook.com,(755) 074-8144,LUCKNOW,08-13-2024,,True,yes
SWGY13219,Ayaan Mehta,ayaan.mehta222@hotmail.com,,jaipur,2025-02-06,New,False,1
SWGY13220,Divya Khan,,7713589961,Lucknow,2023-12-02,Swiggy One Member,True,No
SWGY13221,Kabir Reddy,kabir.reddy641@gmail.co,+91-18797-89293,Mumbai,04/02/2024,Dormant,False,
SWGY13222,Arjun Khan,arjun.khan6@gmail.co,5094666050,Nellore,2024-04-01,New,False,1
SWGY13223,Priya Das,priya.das467@yahoo.com,,Jaipur,08/11/2023,Dormant,False,No
SWGY13224,Pari Joshi,pari.joshi235@gmail.com,910533019251, Delhi ,13/12/2023,Churned,False,
SWGY13225,Aarav Rao,aarav.rao85@yahoo.com,+91-44715-65037,nellore,06-16-2024,Dormant,False,Yes
SWGY13226,Aarav Kapoor,aarav.kapoor551@yahoo.com,1202152620, Chennai ,12-20-2024,Frequent Orderer,False,
SWGY13227,Riya Das,riya.das518@gmail.co,(725) 006-9736, Jaipur ,10-17-2024,Frequent Orderer,False,yes
SWGY13228,Riya Iyer,riya.iyer9@hotmail.com,917831357190,NOIDA,04-05-2025,New,False,0
SWGY13229,Aadhya Reddy,aadhya.reddy802@hotmail.com,(376) 061-7125,Gurugram,24/07/2024,Frequent Orderer,False,1
SWGY13230,Navya Rao,navya.rao491@hotmail.com,+91-64083-44434,,12-18-2023,Swiggy One Member,True,1
SWGY13231,Karthik Khan,karthik.khan111@gmail.co,916635790381, Vijayawada ,01-29-2025,Churned,True,N
SWGY13232,Reyansh Verma,reyansh.verma403@outlook.com,913701126992, Bengaluru ,09-21-2024,Churned,False,Y
SWGY13233,Arjun Rao,arjun.rao225@outlook.com,7760131098,VIJAYAWADA,29/08/2024,Frequent Orderer,False,1
SWGY13234,Kabir Gupta,kabir.gupta968@yahoo.com,5227106846, Lucknow ,05/10/2023,Churned,False,0
SWGY13235,Diya Bose,diya.bose594@gmail.com,3749736456,Chennai,2023-07-04,Frequent Orderer,False,No
SWGY13236,Karthik Nair,karthik.nair443@outlook.com,,CHENNAI,02-12-2025,Swiggy One Member,True,Yes
SWGY13237,Reyansh Malhotra,reyansh.malhotra793@gmail.com,911135033668,,01-11-2025,Frequent Orderer,False,yes
SWGY13238,Ira Iyer,ira.iyer503@yahoo.com,914571955496,gurugram,25/12/2024,New,False,Y
SWGY13239,Myra Chatterjee,myra.chatterjee95@gmail.co,71699 44428, Bengaluru ,2024-02-22,New,False,Y
SWGY13240,Ayaan Kapoor,ayaan.kapoor381@outlook.com,914712007316,Bengaluru,06-12-2023,Frequent Orderer,False,Yes
SWGY13241,Saanvi Bose,saanvi.bose654@gmail.co,+91-75329-99839, Delhi ,03-03-2024,New,False,1
SWGY13242,Ira Pillai,ira.pillai780@outlook.com,4641188034, Bengaluru ,2024-06-06,Frequent Orderer,False,Yes
SWGY13243,Aadhya Reddy,aadhya.reddy272@gmail.co,(106) 370-7218,Kochi,08-06-2024,,True,Y
SWGY13244,Arjun Chatterjee,arjun.chatterjee293@hotmail.com,, Mumbai ,14/07/2024,Frequent Orderer,True,1
SWGY13245,Aarav Menon,aarav.menon96@yahoo.com,,VIJAYAWADA,04-12-2025,Frequent Orderer,False,Y
SWGY13246,Ira Reddy,ira.reddy923@gmail.com,917400743262,lucknow,2023-11-05,Dormant,False,Y
SWGY13247,Sai Kapoor,,(944) 247-2226, Kolkata ,2023-07-13,Churned,False,N
SWGY13248,Rohan Singh,rohan.singh792@yahoo.com,,hyderabad,04-08-2024,Dormant,False,No
SWGY13249,Vikram Joshi,vikram.joshi822@gmail.com,8192424129,HYDERABAD,26/06/2023,Swiggy One Member,True,
SWGY13250,Diya Nair,diya.nair32@hotmail.com,7498009293, Delhi ,07/11/2024,Swiggy One Member,True,1
SWGY13251,Vikram Gupta,vikram.gupta291@outlook.com,29737 26832,CHENNAI,23/05/2024,Frequent Orderer,False,N
SWGY13252,Kabir Kapoor,kabir.kapoor870@yahoo.com,+91-51393-11653,AHMEDABAD,27/05/2024,,False,yes
SWGY13253,Diya Chatterjee,diya.chatterjee36@outlook.com,(715) 918-3333, Jaipur ,2025-02-20,Frequent Orderer,False,1
SWGY13254,Ananya Sharma,ananya.sharma794@gmail.com,34113 73202,Mumbai,2023-12-28,Frequent Orderer,False,
SWGY13255,Sai Bose,sai.bose41@gmail.co,(866) 307-0996, Delhi ,2023-10-08,Swiggy One Member,True,
SWGY13256,Ananya Mehta,ananya.mehta780@outlook.com,11029 84938,nellore,2023-09-09,Swiggy One Member,True,N
SWGY13257,Arjun Joshi,arjun.joshi869@hotmail.com,32013 06533,PUNE,12-12-2023,New,False,0
SWGY13258,Divya Shetty,divya.shetty317@gmail.com,915164465923, Mumbai ,09/09/2023,Swiggy One Member,True,
SWGY13259,Navya Iyer,navya.iyer467@gmail.com,,KOLKATA,01-19-2025,,True,yes
SWGY13260,Ira Joshi,ira.joshi218@hotmail.com,93129 04428,HYDERABAD,09-29-2023,Dormant,False,0
SWGY13261,Ishaan Mehta,ishaan.mehta152@hotmail.com,+91-38212-10151, Bengaluru ,2023-08-27,New,False,
SWGY13262,Neha Malhotra,neha.malhotra656@yahoo.com,(977) 663-1009,chennai,2024-12-28,Frequent Orderer,True,No
SWGY13263,Ira Rao,ira.rao245@yahoo.com,47250 76233, Delhi ,16/10/2023,Churned,False,Yes
SWGY13264,Riya Rao,riya.rao86@gmail.co,4936016168, Lucknow ,2024-04-12,Dormant,False,Yes
SWGY13265,Divya Kapoor,divya.kapoor493@outlook.com,918363917013,Hyderabad,2024-09-19,New,False,Y
SWGY13266,Riya Khan,riya.khan689@yahoo.com,(358) 623-4223,NOIDA,2024-08-26,Swiggy One Member,True,0
SWGY13267,Krishna Gupta,krishna.gupta197@gmail.com,+91-65776-06125, Bengaluru ,03/10/2023,Frequent Orderer,False,N
SWGY13268,Krishna Nair,krishna.nair632@hotmail.com,9390316964, Mumbai ,06-29-2023,Swiggy One Member,True,Yes
SWGY13269,Rahul Iyer,rahul.iyer487@outlook.com,, Noida ,07-06-2024,Swiggy One Member,True,1
SWGY13270,Neha Pillai,neha.pillai942@gmail.co,,GURUGRAM,22/06/2024,Frequent Orderer,False,yes
SWGY13271,Neha Khan,neha.khan572@yahoo.com,13768 35281, Gurugram ,2024-06-23,Frequent Orderer,False,yes
SWGY13272,Reyansh Verma,reyansh.verma163@gmail.com,+91-05726-77983,Chennai,2024-08-03,Dormant,False,Yes
SWGY13273,Kabir Verma,,+91-12153-23884,chennai,13/12/2023,New,False,1
SWGY13274,Aarav Mehta,aarav.mehta205@gmail.com,, Noida ,2023-11-13,Frequent Orderer,False,Yes
SWGY13275,Sneha Mehta,sneha.mehta327@outlook.com,37042 14152, Pune ,04/08/2023,Frequent Orderer,True,
SWGY13276,Neha Verma,neha.verma355@gmail.com,93576 33812,kochi,28/06/2023,New,False,N
SWGY13277,Rohan Patel,rohan.patel423@gmail.com,,KOLKATA,2023-07-18,Churned,False,0
SWGY13278,Vikram Shetty,vikram.shetty276@gmail.co,910055931994,AHMEDABAD,26/08/2024,Frequent Orderer,False,yes
SWGY13279,Ira Shetty,ira.shetty633@gmail.com,(879) 826-2255, Mumbai ,30/03/2025,Swiggy One Member,True,No
SWGY13280,Ira Rao,ira.rao649@hotmail.com,+91-60363-40916, Jaipur ,05-19-2024,Churned,False,N
SWGY13281,Ishaan Singh,ishaan.singh816@yahoo.com,+91-43326-44458, Lucknow ,20/12/2023,Frequent Orderer,False,yes
SWGY13282,Aadhya Reddy,aadhya.reddy117@outlook.com,919156740794,Kochi,02/05/2024,Dormant,False,Yes
SWGY13283,Aadhya Sharma,aadhya.sharma877@gmail.com,(298) 224-8971, Ahmedabad ,2024-12-07,Churned,True,0
SWGY13284,Pari Das,pari.das19@gmail.com,, Vijayawada ,07-06-2024,Dormant,True,Yes
SWGY13285,Aditya Chatterjee,aditya.chatterjee341@gmail.co,5125162802,Pune,12/07/2024,New,False,Y
SWGY13286,Divya Iyer,divya.iyer394@hotmail.com,,noida,20/11/2024,Churned,False,0
SWGY13287,Sai Khan,sai.khan665@yahoo.com,+91-72917-14112,AHMEDABAD,12-15-2024,Churned,False,Yes
SWGY13288,Diya Malhotra,diya.malhotra401@yahoo.com,+91-31349-46078,NELLORE,10-28-2024,Frequent Orderer,False,1
SWGY13289,Nikhil Iyer,nikhil.iyer351@yahoo.com,(931) 142-3115, Mumbai ,01-24-2025,Swiggy One Member,True,
SWGY13290,Rohan Sharma,rohan.sharma679@hotmail.com,(312) 060-5395,CHENNAI,02-28-2025,Dormant,False,Y
SWGY13291,Nikhil Malhotra,nikhil.malhotra612@hotmail.com,+91-78843-10749,chennai,05-21-2024,,True,
SWGY13292,Aadhya Rao,aadhya.rao54@gmail.com,+91-70698-32924,Delhi,2024-08-26,New,False,0
SWGY13293,Reyansh Malhotra,reyansh.malhotra960@gmail.co,+91-28197-50772,Lucknow,21/06/2023,New,False,0
SWGY13294,Divya Das,divya.das906@outlook.com,0026716172, Ahmedabad ,28/07/2023,Swiggy One Member,True,N
SWGY13295,Sneha Shetty,sneha.shetty96@gmail.co,(186) 981-4218,NOIDA,12-31-2024,Churned,False,N
SWGY13296,Vivaan Sharma,vivaan.sharma149@yahoo.com,+91-46897-61661,lucknow,29/03/2024,Swiggy One Member,True,Yes
SWGY13297,Priya Verma,priya.verma817@gmail.co,8665571955,MUMBAI,06-21-2023,,False,Yes
SWGY13298,Kabir Rao,kabir.rao476@gmail.co,(372) 725-9063,MUMBAI,2025-03-30,Frequent Orderer,False,Y
SWGY13299,Rahul Reddy,rahul.reddy613@hotmail.com,+91-99824-86131,Jaipur,2024-06-03,New,True,1
SWGY13300,Divya Malhotra,divya.malhotra605@gmail.com,45938 79596,bengaluru,08/09/2024,Frequent Orderer,False,N
SWGY13301,Ananya Rao,ananya.rao428@gmail.co,3003736375,Noida,07-05-2024,,True,No
SWGY13302,Ananya Gupta,ananya.gupta808@gmail.co,8336826144,jaipur,03/12/2024,Dormant,False,1
SWGY13303,Myra Das,myra.das421@gmail.co,919742757148,Lucknow,2024-01-14,New,False,1
SWGY13304,Diya Iyer,diya.iyer801@hotmail.com,9447401586,vijayawada,09-09-2023,,True,Y
SWGY13305,Myra Nair,myra.nair194@yahoo.com,23089 12294, Pune ,2024-02-18,Frequent Orderer,False,1
SWGY13306,Vivaan Reddy,vivaan.reddy119@outlook.com,919009401774,Bengaluru,10-31-2023,Dormant,False,Y
SWGY13307,Divya Malhotra,divya.malhotra7@hotmail.com,70249 11699,hyderabad,10-22-2023,Frequent Orderer,False,
SWGY13308,Rohan Bose,rohan.bose280@gmail.co,,KOCHI,06/09/2024,Frequent Orderer,False,Yes
SWGY13309,Karthik Verma,karthik.verma403@outlook.com,73457 63587,Kolkata,2024-11-07,Swiggy One Member,True,No
SWGY13310,Pooja Patel,pooja.patel482@outlook.com,+91-44313-28156,PUNE,22/03/2024,Dormant,False,Y
SWGY13311,Sai Singh,SAI.SINGH299@GMAIL.CO,+91-84674-07248,Ahmedabad,10-27-2023,Swiggy One Member,False,
SWGY13312,Ira Shetty,ira.shetty941@gmail.com,,VIJAYAWADA,07/10/2024,New,False,1
SWGY13313,Karthik Sharma,karthik.sharma85@yahoo.com,+91-40632-23628, Gurugram ,03-11-2025,Dormant,False,No
SWGY13314,Neha Reddy,neha.reddy397@gmail.com,919671979697,Kochi,24/08/2023,New,False,Y
SWGY13315,Saanvi Chatterjee,saanvi.chatterjee178@gmail.co,5970073212,Gurugram,09-05-2023,Dormant,True,Y
SWGY13316,Aditya Das,aditya.das622@gmail.co,917316734992,mumbai,2025-02-25,Dormant,False,0
SWGY13317,Pari Malhotra,pari.malhotra332@outlook.com,1206126873,Kolkata,2023-09-03,,False,yes
SWGY13318,Ayaan Shetty,ayaan.shetty376@hotmail.com,92781 25983,Ahmedabad,10-27-2024,Frequent Orderer,True,
SWGY13319,Nikhil Pillai,nikhil.pillai121@outlook.com,2610912827,hyderabad,03/08/2024,Frequent Orderer,False,1
SWGY13320,Kabir Shetty,kabir.shetty642@gmail.co,+91-26426-67730,vijayawada,2024-12-25,Dormant,False,N
SWGY13321,Ananya Iyer,ananya.iyer290@gmail.com,,gurugram,04-22-2025,Swiggy One Member,True,0
SWGY13322,Aarav Khan,aarav.khan24@gmail.co,,kolkata,12/02/2024,Churned,True,Yes
SWGY13323,Ira Pillai,ira.pillai15@gmail.co,0659503632,BENGALURU,2023-08-17,Swiggy One Member,True,
SWGY13324,Ananya Sharma,ananya.sharma430@gmail.com,7846240683,pune,03-08-2025,Frequent Orderer,False,yes
SWGY13325,Karthik Das,karthik.das770@gmail.com,+91-10564-00674,nellore,10-07-2024,Dormant,True,0
SWGY13326,Pari Shetty,pari.shetty508@outlook.com,5507576449,,04-20-2025,New,False,Y
SWGY13327,Ishaan Menon,ishaan.menon869@outlook.com,, Nellore ,2023-10-01,Swiggy One Member,True,Yes
SWGY13328,Rohan Nair,rohan.nair931@gmail.co,9926624341,Jaipur,20/10/2023,New,False,Yes
SWGY13329,Navya Shetty,navya.shetty392@gmail.com,,jaipur,2024-07-03,Frequent Orderer,False,Y
SWGY13330,Divya Nair,divya.nair274@outlook.com,+91-18694-13904,Jaipur,11-02-2024,Frequent Orderer,False,0
SWGY13331,Arjun Malhotra,arjun.malhotra104@outlook.com,,kochi,2024-01-24,Frequent Orderer,False,1
SWGY13332,Kabir Iyer,kabir.iyer714@yahoo.com,910685660902,jaipur,22/03/2024,New,False,No
SWGY13333,Aditya Gupta,aditya.gupta368@gmail.com,+91-61554-27714,Jaipur,30/09/2023,Swiggy One Member,False,1
SWGY13334,Arjun Malhotra,arjun.malhotra524@gmail.com,,nellore,26/09/2024,Frequent Orderer,False,0
SWGY13335,Ayaan Reddy,ayaan.reddy109@yahoo.com,+91-14488-63668,NOIDA,12-24-2023,Frequent Orderer,False,1
SWGY13336,Diya Rao,diya.rao904@hotmail.com,,lucknow,09/12/2024,Frequent Orderer,False,N
SWGY13337,Nikhil Iyer,nikhil.iyer724@gmail.com,9629395613,Vijayawada,18/03/2025,New,False,No
SWGY13338,Aarav Sharma,aarav.sharma152@gmail.com,,hyderabad,20/10/2024,Frequent Orderer,False,No
SWGY13339,Diya Das,diya.das701@outlook.com,,Kochi,05-04-2024,Frequent Orderer,False,1
SWGY13340,Ishaan Shetty,ishaan.shetty634@gmail.com,+91-03266-25103,jaipur,2024-12-15,Churned,True,Yes
SWGY13341,Anika Joshi,anika.joshi283@gmail.co,+91-76968-87064,Kochi,07-05-2023,Frequent Orderer,True,Yes
SWGY13342,Ira Gupta,ira.gupta629@gmail.co,(248) 551-5703,BENGALURU,24/09/2024,Swiggy One Member,True,No
SWGY13343,Myra Gupta,myra.gupta837@gmail.co,(058) 334-9437, Ahmedabad ,22/07/2023,New,False,Yes
SWGY13344,Aadhya Patel,aadhya.patel924@yahoo.com,3693411525,kolkata,2024-12-23,Churned,False,0
SWGY13345,Diya Verma,diya.verma354@outlook.com,69651 48268, Kolkata ,2024-03-30,New,False,1
SWGY13346,Aadhya Singh,aadhya.singh152@yahoo.com,11771 55367,Lucknow,03-01-2025,Frequent Orderer,True,
SWGY13347,Neha Menon,neha.menon812@hotmail.com,2693609970,DELHI,08-07-2023,New,False,1
SWGY13348,Diya Reddy,diya.reddy552@gmail.co,, Hyderabad ,04/09/2023,New,False,0
SWGY13349,Rahul Joshi,rahul.joshi623@gmail.co,22563 85160,Chennai,2024-04-16,Frequent Orderer,False,No
SWGY13350,Rahul Shetty,rahul.shetty81@outlook.com,,MUMBAI,2024-04-03,Frequent Orderer,False,1
SWGY13351,Diya Pillai,diya.pillai646@gmail.com,,,10-18-2023,Frequent Orderer,False,yes
SWGY13352,Ananya Patel,ananya.patel928@gmail.co,, Nellore ,2023-09-27,Dormant,False,No
SWGY13353,Pari Iyer,pari.iyer271@gmail.co,44000 54312,MUMBAI,06-11-2024,Swiggy One Member,True,0
SWGY13354,Krishna Pillai,krishna.pillai798@outlook.com,(389) 347-6499,DELHI,01-13-2024,New,False,N
SWGY13355,Arjun Khan,arjun.khan656@gmail.co,(164) 843-5145, Hyderabad ,2024-09-27,Frequent Orderer,False,0
SWGY13356,Vivaan Khan,vivaan.khan555@hotmail.com,,pune,21/01/2024,Frequent Orderer,False,1
SWGY13357,Neha Bose,neha.bose127@gmail.com,0832121617,PUNE,03/01/2024,Dormant,False,No
SWGY13358,Rahul Pillai,rahul.pillai813@hotmail.com,+91-33126-52810, Gurugram ,29/12/2023,Dormant,False,
SWGY13359,Aditya Sharma,aditya.sharma803@yahoo.com,,PUNE,02-17-2024,Swiggy One Member,False,N
SWGY13360,Saanvi Iyer,saanvi.iyer395@outlook.com,(954) 946-5920,delhi,02-03-2024,Dormant,False,1
SWGY13361,Vivaan Joshi,vivaan.joshi190@hotmail.com,+91-77269-25232, Lucknow ,04/01/2024,New,False,Y
SWGY13362,Myra Iyer,myra.iyer13@hotmail.com,917588222724,pune,07-05-2023,Frequent Orderer,True,N
SWGY13363,Nikhil Gupta,nikhil.gupta678@gmail.co,,GURUGRAM,08/11/2024,Dormant,False,N
SWGY13364,Myra Pillai,myra.pillai41@yahoo.com,19994 65012,noida,19/07/2024,Churned,False,Y
SWGY13365,Reyansh Patel,reyansh.patel958@gmail.com,3406262953,ahmedabad,20/02/2025,Frequent Orderer,False,No
SWGY13366,Ayaan Bose,ayaan.bose347@hotmail.com,914188368089,Noida,09-28-2024,Dormant,False,N
SWGY13367,Reyansh Sharma,reyansh.sharma889@gmail.com,55253 91255,gurugram,2025-02-02,Frequent Orderer,False,Yes
SWGY13368,Rahul Patel,rahul.patel945@yahoo.com,76027 87033,Bengaluru,12-09-2024,Swiggy One Member,True,1
SWGY13369,Pooja Malhotra,pooja.malhotra202@hotmail.com,,KOCHI,2024-01-01,Swiggy One Member,True,0
SWGY13370,Arjun Bose,arjun.bose325@gmail.com,,ahmedabad,2025-03-26,New,False,N
SWGY13371,Aditya Pillai,aditya.pillai798@gmail.com,, Mumbai ,03-09-2024,New,False,No
SWGY13372,Reyansh Joshi,reyansh.joshi872@outlook.com,+91-98823-91627,gurugram,02-05-2025,Frequent Orderer,False,No
SWGY13373,Krishna Reddy,krishna.reddy212@hotmail.com,31672 90037,nellore,06-06-2024,Frequent Orderer,False,
SWGY13374,Pooja Verma,pooja.verma743@hotmail.com,,Jaipur,2025-04-08,Swiggy One Member,True,1
SWGY13375,Ira Nair,ira.nair894@gmail.com,913922630307,AHMEDABAD,06-21-2023,Churned,False,
SWGY13376,Aditya Mehta,aditya.mehta413@gmail.com,+91-57981-23316,KOCHI,2024-02-22,,False,Y
SWGY13377,Sneha Das,sneha.das927@gmail.com,1530804027,Kolkata,02/02/2024,Dormant,True,
SWGY13378,Navya Reddy,navya.reddy225@outlook.com,42231 77816,Delhi,05-08-2025,Churned,False,yes
SWGY13379,Reyansh Kapoor,reyansh.kapoor852@gmail.com,(214) 163-5021,KOLKATA,2024-06-06,Swiggy One Member,True,Yes
SWGY13380,Saanvi Reddy,saanvi.reddy400@outlook.com,(820) 094-1244,Mumbai,25/02/2024,Dormant,False,No
SWGY13381,Ira Menon,ira.menon156@yahoo.com,7983232367,Noida,07-22-2024,Frequent Orderer,True,1
SWGY13382,Kabir Menon,kabir.menon62@gmail.com,(588) 121-5552,DELHI,2024-05-28,Swiggy One Member,True,
SWGY13383,Ishaan Patel,ishaan.patel28@outlook.com,1121261090,Bengaluru,2023-09-13,,False,Y
SWGY13384,Priya Pillai,priya.pillai609@gmail.co,,kochi,07-04-2024,Frequent Orderer,False,N
SWGY13385,Diya Das,diya.das451@outlook.com,917177155648, Gurugram ,15/04/2024,Swiggy One Member,True,N
SWGY13386,Arjun Iyer,arjun.iyer830@hotmail.com,,JAIPUR,24/02/2024,Dormant,False,N
SWGY13387,Ayaan Patel,ayaan.patel525@yahoo.com,, Bengaluru ,2025-02-03,New,False,N
SWGY13388,Karthik Nair,karthik.nair972@hotmail.com,9673903169,CHENNAI,10-01-2024,New,False,No
SWGY13389,Navya Malhotra,navya.malhotra812@outlook.com,, Pune ,03-21-2025,Dormant,False,
SWGY13390,Ananya Bose,ananya.bose710@outlook.com,,noida,01-29-2025,Frequent Orderer,True,N
SWGY13391,Aadhya Bose,aadhya.bose443@outlook.com,,Kochi,2024-11-19,Dormant,False,yes
SWGY13392,Divya Rao,divya.rao991@hotmail.com,7073662062,JAIPUR,18/08/2023,,False,yes
SWGY13393,Myra Sharma,myra.sharma440@gmail.co,0716239252,noida,01-01-2025,Swiggy One Member,True,1
SWGY13394,Ananya Joshi,ananya.joshi167@gmail.com,,pune,2024-08-28,Frequent Orderer,False,N
SWGY13395,Anika Joshi,anika.joshi371@hotmail.com,913592423844,DELHI,2025-04-08,Frequent Orderer,True,Y
SWGY13396,Navya Pillai,navya.pillai499@hotmail.com,(186) 893-8395,BENGALURU,08/09/2023,Dormant,True,1
SWGY13397,Rahul Kapoor,rahul.kapoor829@yahoo.com,914058870491,JAIPUR,2025-05-07,New,False,
SWGY13398,Sai Iyer,sai.iyer631@gmail.co,913344059389,HYDERABAD,2023-12-14,Frequent Orderer,False,N
SWGY13399,Kabir Joshi,kabir.joshi764@hotmail.com,(829) 989-5981,Ahmedabad,15/11/2024,Frequent Orderer,False,1
SWGY13400,Aditya Das,aditya.das900@yahoo.com,0063647048,Pune,25/07/2024,Frequent Orderer,False,Y
SWGY13401,Anika Verma,anika.verma112@hotmail.com,44763 37799,Chennai,15/04/2025,Swiggy One Member,True,
SWGY13402,Neha Verma,neha.verma882@gmail.com,9191799705, Mumbai ,2024-02-05,Dormant,False,No
SWGY13403,Aarav Malhotra,aarav.malhotra433@yahoo.com,,BENGALURU,2023-11-25,Frequent Orderer,True,No
SWGY13404,Ishaan Singh,ishaan.singh764@gmail.com,60709 41957,noida,2025-05-15,Frequent Orderer,False,0
SWGY13405,Navya Khan,navya.khan815@yahoo.com,(981) 053-4053, Jaipur ,01/11/2024,Churned,False,Y
SWGY13406,Nikhil Patel,nikhil.patel483@hotmail.com,,BENGALURU,04/05/2025,Swiggy One Member,True,
SWGY13407,Vikram Menon,vikram.menon630@gmail.co,(999) 178-0271,NOIDA,2025-04-10,Dormant,False,
SWGY13408,Sai Kapoor,sai.kapoor924@hotmail.com,911716813835,Noida,19/05/2025,New,False,No
SWGY13409,Aarav Das,aarav.das193@outlook.com,918354211357, Delhi ,2024-04-01,Swiggy One Member,True,yes
SWGY13410,Ayaan Menon,ayaan.menon562@outlook.com,5227911074,bengaluru,01/08/2023,Frequent Orderer,False,Yes
SWGY13411,Saanvi Das,saanvi.das27@gmail.co,65232 04204,,29/01/2024,New,False,
SWGY13412,Nikhil Sharma,nikhil.sharma304@hotmail.com,910136724508,CHENNAI,2023-11-08,Swiggy One Member,True,Yes
SWGY13413,Pooja Sharma,pooja.sharma909@gmail.co,19326 94464,Nellore,2024-04-20,Dormant,False,Y
SWGY13414,Riya Reddy,riya.reddy941@hotmail.com,57178 62089, Jaipur ,10-16-2023,New,False,
SWGY13415,Ira Patel,ira.patel505@outlook.com,(890) 175-0177,chennai,21/12/2024,New,False,1
SWGY13416,Vivaan Singh,vivaan.singh865@hotmail.com,+91-73664-09680,AHMEDABAD,2023-08-17,Churned,False,Yes
SWGY13417,Kabir Pillai,kabir.pillai610@gmail.co,914765954408,bengaluru,2024-11-24,Swiggy One Member,True,N
SWGY13418,Neha Kapoor,neha.kapoor884@gmail.com,08482 96046,Delhi,08-09-2023,Churned,True,
SWGY13419,Sai Bose,sai.bose237@outlook.com,,chennai,12/01/2024,,True,yes
SWGY13420,Divya Patel,divya.patel334@gmail.co,913835065413,Jaipur,23/11/2023,,False,yes
SWGY13421,Pooja Rao,pooja.rao707@gmail.com,, Hyderabad ,2023-10-09,Swiggy One Member,True,Y
SWGY13422,Sneha Mehta,sneha.mehta434@gmail.com,84106 97775,BENGALURU,2023-07-30,Swiggy One Member,True,0
SWGY13423,Kabir Kapoor,kabir.kapoor453@hotmail.com,7228043691,gurugram,2023-12-28,Churned,False,N
SWGY13424,Navya Verma,navya.verma91@hotmail.com,,,26/03/2025,Swiggy One Member,True,N
SWGY13425,Pari Sharma,pari.sharma753@yahoo.com,6286411692, Lucknow ,06-25-2023,Frequent Orderer,False,Yes
SWGY13426,Sai Bose,sai.bose230@gmail.co,919036571688, Vijayawada ,2024-01-25,Swiggy One Member,True,N
SWGY13427,Aditya Shetty,ADITYA.SHETTY362@OUTLOOK.COM,+91-74487-03817, Bengaluru ,17/08/2023,New,True,
SWGY13428,Krishna Shetty,krishna.shetty250@yahoo.com,3373623057,LUCKNOW,06-23-2023,Dormant,False,Yes
SWGY13429,Karthik Joshi,karthik.joshi126@hotmail.com,(852) 186-2539, Delhi ,2024-06-30,,False,yes
SWGY13430,Sneha Bose,sneha.bose600@gmail.com,(342) 692-6344,GURUGRAM,2024-03-15,New,False,yes
SWGY13431,Ishaan Sharma,ishaan.sharma933@hotmail.com,(019) 377-2867, Noida ,14/06/2024,Churned,False,Yes
SWGY13432,Neha Kapoor,NEHA.KAPOOR852@GMAIL.COM,(178) 065-5026, Hyderabad ,2024-04-13,Frequent Orderer,False,Y
SWGY13433,Kabir Gupta,KABIR.GUPTA48@YAHOO.COM,+91-76579-66758,CHENNAI,27/07/2024,Swiggy One Member,True,N
SWGY13434,Rahul Menon,rahul.menon390@yahoo.com,(966) 378-6120,jaipur,03-04-2024,Frequent Orderer,False,
SWGY13435,Pari Mehta,pari.mehta357@gmail.com,(925) 191-1556,GURUGRAM,03-19-2025,Churned,False,Y
