customer_id,full_name,email,city,segment,swiggy_one_member,phone,marketing_opt_in,signup_date
SWGY14744,Nikhil Rao,nikhil.rao436@yahoo.com,Delhi,Frequent Orderer,False,+910752277588,True,2023-12-05
SWGY14705,Nikhil Rao,nikhil.rao453@hotmail.com,Kochi,Dormant,False,+912659117996,False,2025-01-20
SWGY14433,Nikhil Rao,nikhil.rao570@gmail.co,Jaipur,Churned,True,,True,2024-10-29
SWGY15858,Nikhil Rao,nikhil.rao833@yahoo.com,Kochi,Churned,False,+912913894199,False,2024-11-26
SWGY12066,Nikhil Rao,nikhil.rao840@outlook.com,Chennai,Churned,False,+918334658672,False,2024-11-25
SWGY14471,Nikhil Rao,nikhil.rao953@yahoo.com,Delhi,Frequent Orderer,True,+914530395194,False,2024-01-15
SWGY15334,Nikhil Reddy,nikhil.reddy106@hotmail.com,,Frequent Orderer,False,+916907669936,False,2025-01-02
SWGY12039,Nikhil Reddy,nikhil.reddy119@outlook.com,Jaipur,New,False,+911605801975,True,2024-11-12
SWGY14785,Nikhil Reddy,nikhil.reddy240@hotmail.com,Kochi,Dormant,True,,False,2023-11-11
SWGY10976,Nikhil Reddy,nikhil.reddy259@yahoo.com,Bengaluru,Frequent Orderer,False,+910674568652,True,2024-01-23
SWGY13678X,Nikhil Reddy,nikhil.reddy272@yahoo.com,Bengaluru,Frequent Orderer,False,+914545419135,True,2024-12-12
SWGY11738,Nikhil Reddy,nikhil.reddy411@gmail.co,Kolkata,Dormant,False,+917657666476,True,2025-05-03
SWGY14322,Nikhil Reddy,nikhil.reddy432@yahoo.com,Hyderabad,Dormant,False,,False,2024-03-27
SWGY12474,Nikhil Reddy,nikhil.reddy519@gmail.com,,Frequent Orderer,False,,False,2023-12-21
SWGY13218,Nikhil Reddy,nikhil.reddy534@outlook.com,Lucknow,Unclassified,True,+917550748144,True,2024-08-13
SWGY11210,Nikhil Reddy,nikhil.reddy619@yahoo.com,Pune,Frequent Orderer,False,+910632503139,True,2025-05-01
SWGY11460,Nikhil Reddy,nikhil.reddy774@gmail.co,Jaipur,Dormant,False,,True,2023-09-28
SWGY15124,Nikhil Reddy,nikhil.reddy860@hotmail.com,Jaipur,Dormant,False,,True,2024-05-18
SWGY13981,Nikhil Reddy,nikhil.reddy903@yahoo.com,Gurugram,Dormant,True,+911779185064,False,2025-05-28
SWGY13789,Nikhil Sharma,nikhil.sharma145@outlook.com,Delhi,New,False,+916224174860,True,2023-12-26
SWGY13412,Nikhil Sharma,nikhil.sharma304@hotmail.com,Chennai,Swiggy One Member,True,+910136724508,True,2023-11-08
SWGY10674,Nikhil Sharma,nikhil.sharma330@gmail.com,Pune,Dormant,False,+917941763425,False,2024-11-05
SWGY15568,Nikhil Sharma,nikhil.sharma354@gmail.co,Pune,Dormant,False,+917394197703,True,2023-07-10
SWGY11689,Nikhil Sharma,nikhil.sharma443@outlook.com,Nellore,Frequent Orderer,False,,True,2024-10-28
SWGY13498,Nikhil Sharma,nikhil.sharma465@outlook.com,Jaipur,Frequent Orderer,False,+912217806677,False,2024-09-08
SWGY12817,Nikhil Sharma,nikhil.sharma658@gmail.com,Noida,Dormant,False,+916242060511,True,2023-08-21
SWGY15325X,Nikhil Sharma,nikhil.sharma745@gmail.com,Chennai,New,False,+915680873053,True,2023-08-04
SWGY14653,Nikhil Sharma,nikhil.sharma9@gmail.com,Gurugram,Swiggy One Member,True,+913262021230,False,2024-02-19
SWGY11099,Nikhil Shetty,nikhil.shetty195@hotmail.com,Noida,New,False,+912600014407,False,2024-02-08
SWGY13707,Nikhil Shetty,nikhil.shetty201@gmail.co,Chennai,New,False,+910187151300,True,2024-08-02
SWGY10386,Nikhil Shetty,nikhil.shetty465@hotmail.com,Vijayawada,Frequent Orderer,False,,False,2023-09-12
SWGY11441,Nikhil Shetty,nikhil.shetty640@hotmail.com,Hyderabad,Swiggy One Member,True,+912252964448,False,2024-09-15
SWGY12293,Nikhil Shetty,nikhil.shetty724@gmail.co,Bengaluru,Frequent Orderer,False,+916222772610,True,2024-03-14
SWGY12925,Nikhil Shetty,nikhil.shetty92@outlook.com,Delhi,Dormant,False,+916425088232,False,2024-02-28
SWGY15139,Nikhil Singh,nikhil.singh182@outlook.com,Vijayawada,Frequent Orderer,False,+912367908211,False,2024-05-22
SWGY14446,Nikhil Singh,nikhil.singh259@outlook.com,Bengaluru,Frequent Orderer,True,+918440438075,True,2025-05-02
SWGY13469,Nikhil Singh,nikhil.singh295@outlook.com,Lucknow,Churned,False,+916117954957,True,2024-01-20
SWGY11744,Nikhil Singh,nikhil.singh364@hotmail.com,Ahmedabad,Dormant,False,+914178256019,False,2023-12-26
SWGY14220,Nikhil Singh,nikhil.singh468@outlook.com,Nellore,Frequent Orderer,False,+912441753967,False,2024-08-21
SWGY11495,Nikhil Singh,nikhil.singh541@outlook.com,Nellore,New,False,+917936561156,True,2025-02-07
SWGY13883,Nikhil Singh,nikhil.singh575@yahoo.com,Delhi,Frequent Orderer,False,,True,2024-11-28
SWGY12889,Nikhil Singh,nikhil.singh613@gmail.com,Gurugram,Swiggy One Member,True,+912762439606,False,2024-07-01
SWGY15313,Nikhil Singh,nikhil.singh744@gmail.co,Gurugram,Swiggy One Member,True,,False,2024-02-05
SWGY14027,Nikhil Singh,nikhil.singh818@hotmail.com,Lucknow,Dormant,True,+914463302973,True,2024-11-18
SWGY11874,Nikhil Singh,nikhil.singh830@hotmail.com,Chennai,Dormant,True,+914754737704,False,2025-05-22
SWGY15914,Nikhil Singh,nikhil.singh908@gmail.co,Vijayawada,Frequent Orderer,False,,True,2024-06-05
SWGY11955,Nikhil Singh,nikhil.singh956@gmail.co,Ahmedabad,New,False,+914261447165,False,2024-01-12
SWGY15081,Nikhil Verma,nikhil.verma135@gmail.com,Mumbai,Swiggy One Member,True,+915078956518,False,2024-03-29
SWGY10009,Nikhil Verma,nikhil.verma220@hotmail.com,Noida,New,False,+919973763116,False,2024-05-04
SWGY10801,Nikhil Verma,nikhil.verma236@hotmail.com,Noida,Dormant,False,+919484249598,False,2024-05-04
SWGY15532,Nikhil Verma,nikhil.verma294@gmail.com,Bengaluru,Dormant,False,+912353557551,True,2023-06-07
SWGY11327,Nikhil Verma,nikhil.verma321@outlook.com,Vijayawada,Frequent Orderer,False,+916345418299,True,2024-07-22
SWGY15412,Nikhil Verma,nikhil.verma332@outlook.com,Mumbai,New,False,,True,2024-12-12
SWGY13917,Nikhil Verma,nikhil.verma519@gmail.co,Chennai,New,False,,False,2023-08-30
SWGY11757,Nikhil Verma,nikhil.verma749@gmail.co,Ahmedabad,New,False,+917754658617,True,2024-08-07
SWGY10491,Nikhil Verma,nikhil.verma847@hotmail.com,Nellore,Swiggy One Member,True,,True,2024-02-15
SWGY15440,Nikhil Verma,nikhil.verma93@hotmail.com,Delhi,Frequent Orderer,False,+911453733686,True,2024-08-16
SWGY15358,Nikhil Verma,nikhil.verma956@outlook.com,Chennai,Swiggy One Member,True,+916105991237,True,2024-11-09
SWGY10873,Nikhil Verma,nikhil.verma95@gmail.com,Kolkata,Churned,False,+916541134078,True,2024-08-17
SWGY12742,Pari Bose,pari.bose103@outlook.com,Nellore,New,False,+910542487840,False,2023-08-25
SWGY15432,Pari Bose,pari.bose244@yahoo.com,Jaipur,Dormant,False,,True,2024-12-20
SWGY13950,Pari Bose,pari.bose257@gmail.co,Chennai,Dormant,False,+915609157541,False,2025-05-14
SWGY10151,Pari Bose,pari.bose277@yahoo.com,Kochi,Frequent Orderer,False,+919304078593,False,2024-10-09
SWGY11356,Pari Bose,pari.bose321@outlook.com,,Swiggy One Member,True,+916215938967,False,2025-05-18
SWGY10984,Pari Bose,pari.bose324@gmail.com,Gurugram,New,False,+911746535378,False,2023-12-19
SWGY10453,Pari Bose,pari.bose394@hotmail.com,Noida,Churned,False,,False,2024-11-07
SWGY10478,Pari Bose,pari.bose585@gmail.co,Jaipur,Churned,False,+918931992550,False,2023-11-12
SWGY11498,Pari Bose,pari.bose777@gmail.com,Noida,Swiggy One Member,True,+916154598586,False,2023-12-08
SWGY13537,Pari Bose,pari.bose786@gmail.co,Noida,Frequent Orderer,False,+912681361593,False,2024-09-09
SWGY15551,Pari Bose,pari.bose895@gmail.co,Pune,Swiggy One Member,True,+916260933317,True,2025-01-02
SWGY12618,Pari Bose,pari.bose950@yahoo.com,Kolkata,Dormant,False,+912733089034,False,2025-05-04
SWGY11783,Pari Chatterjee,pari.chatterjee133@outlook.com,Gurugram,Frequent Orderer,True,+910170921764,False,2024-08-23
SWGY14254,Pari Chatterjee,pari.chatterjee311@outlook.com,Gurugram,Frequent Orderer,False,,True,2023-08-19
SWGY13151,Pari Chatterjee,pari.chatterjee343@gmail.com,Kochi,New,False,+918165498061,True,2025-04-30
SWGY15223,Pari Chatterjee,pari.chatterjee37@outlook.com,,New,False,+911164581797,True,2023-12-24
SWGY14982,Pari Chatterjee,pari.chatterjee582@outlook.com,Noida,New,False,+912879148813,False,2023-09-27
SWGY10157,Pari Chatterjee,pari.chatterjee592@yahoo.com,,Frequent Orderer,False,+911040541152,False,2024-12-11
SWGY12834,Pari Chatterjee,pari.chatterjee758@outlook.com,Bengaluru,Swiggy One Member,True,+916124983344,False,2024-05-16
SWGY11604,Pari Chatterjee,pari.chatterjee784@outlook.com,Noida,Swiggy One Member,True,+914587669494,True,2024-10-17
SWGY12445,Pari Chatterjee,pari.chatterjee921@hotmail.com,Hyderabad,Frequent Orderer,True,+910365354237,False,2023-08-18
SWGY11249,Pari Chatterjee,pari.chatterjee982@yahoo.com,Noida,Swiggy One Member,True,+913688501627,True,2023-10-07
SWGY10773,Pari Chatterjee,pari.chatterjee984@hotmail.com,Chennai,Dormant,False,+910315388824,True,2024-07-26
SWGY13913,Pari Das,pari.das168@hotmail.com,Vijayawada,Frequent Orderer,False,+911881940548,True,2025-01-10
SWGY13284,Pari Das,pari.das19@gmail.com,Vijayawada,Dormant,True,,True,2024-07-06
SWGY13953,Pari Das,pari.das251@outlook.com,Nellore,Swiggy One Member,True,+912801940945,True,2024-06-17
SWGY12253,Pari Das,pari.das37@outlook.com,,New,False,+913355563859,True,2025-03-11
SWGY10904,Pari Das,pari.das382@yahoo.com,Noida,Swiggy One Member,True,+912816506463,False,2023-10-09
SWGY15510,Pari Das,pari.das943@gmail.com,Vijayawada,Dormant,False,+914793442366,False,2025-01-10
SWGY14307,Pari Gupta,pari.gupta118@outlook.com,Nellore,Frequent Orderer,False,,True,2024-04-16
SWGY13607,Pari Gupta,pari.gupta197@hotmail.com,Gurugram,Swiggy One Member,True,+914994084772,True,2024-08-17
SWGY13811,Pari Gupta,pari.gupta254@gmail.co,Bengaluru,Frequent Orderer,False,+911194271003,True,2024-04-22
SWGY12778,Pari Gupta,pari.gupta333@gmail.com,Bengaluru,Churned,False,+913562844372,True,2023-11-25
SWGY13778,Pari Gupta,pari.gupta727@gmail.co,Kochi,Swiggy One Member,True,,True,2025-03-22
SWGY15569,Pari Gupta,pari.gupta778@gmail.co,Bengaluru,Churned,False,+911258010079,False,2024-07-31
SWGY15814,Pari Gupta,pari.gupta847@gmail.co,Vijayawada,Frequent Orderer,False,,True,2024-04-05
SWGY15171,Pari Gupta,pari.gupta939@gmail.co,,Churned,False,+911515947284,True,2024-09-17
SWGY15108,Pari Iyer,pari.iyer146@gmail.co,Hyderabad,Frequent Orderer,False,+911819892407,False,2024-03-01
SWGY11035,Pari Iyer,pari.iyer233@gmail.co,Kochi,Swiggy One Member,True,+916160881972,False,2024-09-22
SWGY13353,Pari Iyer,pari.iyer271@gmail.co,Mumbai,Swiggy One Member,True,+914400054312,False,2024-06-11
SWGY12523,Pari Iyer,pari.iyer36@gmail.com,Kochi,Swiggy One Member,True,+918438580099,True,2024-07-11
SWGY15085,Pari Iyer,pari.iyer659@outlook.com,Kochi,Frequent Orderer,False,+914008879174,True,2025-02-22
SWGY10851,Pari Iyer,pari.iyer666@gmail.com,Chennai,Swiggy One Member,True,+914409661771,True,2023-10-06
SWGY13028,Pari Iyer,pari.iyer932@hotmail.com,Vijayawada,New,False,+916379800472,True,2024-04-01
SWGY15331,Pari Iyer,pari.iyer961@yahoo.com,Vijayawada,New,False,+910476394457,False,2024-05-01
SWGY13224,Pari Joshi,pari.joshi235@gmail.com,Delhi,Churned,False,+910533019251,False,2023-12-13
SWGY15784,Pari Joshi,pari.joshi265@yahoo.com,Nellore,Unclassified,False,+915673985260,True,2024-05-16
SWGY11061,Pari Joshi,pari.joshi394@yahoo.com,Chennai,Frequent Orderer,False,+914193759192,False,2025-01-23
SWGY15531,Pari Joshi,pari.joshi410@outlook.com,Hyderabad,New,True,,True,2024-11-12
SWGY10588,Pari Joshi,pari.joshi4@hotmail.com,Chennai,New,False,+917216966630,False,2024-09-03
SWGY13489,Pari Joshi,pari.joshi593@hotmail.com,Gurugram,New,False,,False,2024-01-28
SWGY11027,Pari Joshi,pari.joshi655@yahoo.com,Noida,Swiggy One Member,True,+910618489742,True,2023-08-22
SWGY11694,Pari Joshi,pari.joshi673@gmail.com,Lucknow,Dormant,False,+913981893972,False,2024-06-14
SWGY15624,Pari Joshi,pari.joshi729@hotmail.com,Delhi,Swiggy One Member,True,+915228736379,False,2024-12-19
SWGY12931,Pari Kapoor,pari.kapoor181@outlook.com,Jaipur,Churned,False,+918412876128,True,2024-10-06
SWGY15782,Pari Kapoor,pari.kapoor340@hotmail.com,Pune,Swiggy One Member,True,+919091433187,False,2024-05-27
SWGY12433,Pari Kapoor,pari.kapoor371@outlook.com,Gurugram,Dormant,False,+912412503834,False,2023-10-14
SWGY10441,Pari Kapoor,pari.kapoor416@gmail.com,Nellore,Churned,False,+910685389097,False,2025-05-02
SWGY12652,Pari Kapoor,pari.kapoor448@gmail.com,Kolkata,Frequent Orderer,False,,False,2024-06-12
SWGY10752,Pari Kapoor,pari.kapoor63@gmail.com,,New,True,+918436142442,False,2024-08-21
SWGY11471,Pari Kapoor,pari.kapoor946@yahoo.com,Gurugram,Swiggy One Member,True,+912763990460,False,2024-12-03
SWGY12799,Pari Khan,pari.khan208@gmail.com,Bengaluru,Swiggy One Member,True,+913315349762,False,2024-09-09
SWGY14727,Pari Khan,pari.khan2@yahoo.com,Mumbai,Frequent Orderer,False,+917211624421,False,2024-07-10
SWGY12871,Pari Khan,pari.khan47@yahoo.com,Noida,New,True,+917408975784,False,2024-12-04
SWGY15135,Pari Khan,pari.khan67@hotmail.com,Delhi,New,False,,False,2024-05-26
SWGY15811,Pari Khan,pari.khan783@gmail.co,Noida,Frequent Orderer,False,+914823824308,True,2024-07-13
SWGY13813,Pari Khan,pari.khan824@gmail.com,Ahmedabad,Swiggy One Member,True,+916443162300,True,2023-07-31
SWGY10031,Pari Khan,pari.khan902@hotmail.com,Delhi,New,False,+914808313678,False,2024-10-12
SWGY14213,Pari Khan,pari.khan945@outlook.com,Pune,Frequent Orderer,False,+917185516877,True,2024-08-07
SWGY15749,Pari Malhotra,pari.malhotra288@gmail.co,Hyderabad,New,False,+911014938008,False,2024-09-19
SWGY13317,Pari Malhotra,pari.malhotra332@outlook.com,Kolkata,Unclassified,False,+911206126873,True,2023-09-03
SWGY11892,Pari Malhotra,pari.malhotra466@yahoo.com,Chennai,Frequent Orderer,True,+914580197621,False,2025-01-23
SWGY11419,Pari Malhotra,pari.malhotra598@hotmail.com,Nellore,Dormant,False,+913615276958,True,2024-03-27
SWGY13719,Pari Malhotra,pari.malhotra603@gmail.com,Mumbai,Dormant,False,+917273285577,True,2023-08-31
SWGY13174,Pari Malhotra,pari.malhotra668@hotmail.com,Bengaluru,Dormant,False,+914452925824,True,2024-02-19
SWGY12191,Pari Malhotra,pari.malhotra729@gmail.co,Mumbai,Dormant,False,+911340749185,True,2024-02-10
SWGY10312,Pari Malhotra,pari.malhotra7@gmail.co,Pune,Churned,False,+914628792326,True,2023-08-07
SWGY15845,Pari Malhotra,pari.malhotra885@yahoo.com,Kochi,Frequent Orderer,False,+911349876322,True,2024-06-06
SWGY13732,Pari Mehta,pari.mehta222@yahoo.com,Lucknow,Churned,False,+911837015774,False,2024-02-24
SWGY13435,Pari Mehta,pari.mehta357@gmail.com,Gurugram,Churned,False,+919251911556,True,2025-03-19
SWGY11477,Pari Mehta,pari.mehta437@outlook.com,Bengaluru,Frequent Orderer,True,+914525737874,True,2025-01-02
SWGY15320,Pari Mehta,pari.mehta555@gmail.com,Nellore,Swiggy One Member,True,+912660183440,True,2024-03-25
SWGY11187,Pari Mehta,pari.mehta703@outlook.com,Noida,Swiggy One Member,True,+911409841016,False,2024-10-06
SWGY12125,Pari Mehta,pari.mehta733@hotmail.com,Hyderabad,Dormant,False,+918043843097,False,2024-12-24
SWGY11715,Pari Menon,pari.menon235@yahoo.com,Ahmedabad,Dormant,False,+914023936276,True,2025-04-05
SWGY15771,Pari Menon,pari.menon238@gmail.co,Gurugram,Swiggy One Member,True,+910249328289,True,2025-02-19
SWGY12408,Pari Menon,pari.menon591@outlook.com,,New,False,,True,2023-11-12
SWGY10663,Pari Menon,pari.menon683@outlook.com,Chennai,Churned,False,+911021312512,False,2023-08-25
SWGY13582,Pari Menon,pari.menon800@gmail.co,Delhi,New,True,+916001452323,True,2023-11-10
SWGY13802,Pari Menon,pari.menon910@gmail.com,Mumbai,New,False,+914288151473,False,2024-05-30
SWGY11265,Pari Nair,pari.nair395@gmail.com,Nellore,Frequent Orderer,False,+912157562641,True,2023-09-19
SWGY14394,Pari Nair,pari.nair481@gmail.co,Chennai,New,False,+910069646901,True,2025-01-30
SWGY13116,Pari Nair,pari.nair559@gmail.com,Kolkata,Dormant,True,,False,2024-01-19
SWGY14048,Pari Nair,pari.nair751@gmail.co,Lucknow,Frequent Orderer,False,,False,2023-07-26
SWGY13703,Pari Nair,pari.nair762@hotmail.com,Vijayawada,New,True,+915084342112,True,2024-10-17
SWGY12339,Pari Nair,pari.nair977@gmail.com,Mumbai,Dormant,False,+915915798155,True,2023-06-27
SWGY15156,Pari Patel,pari.patel476@hotmail.com,Jaipur,Frequent Orderer,False,+915270982380,True,2025-04-07
SWGY12353,Pari Patel,pari.patel602@yahoo.com,Mumbai,New,False,+912985672405,True,2024-02-24
SWGY10934,Pari Patel,pari.patel632@yahoo.com,Bengaluru,Dormant,False,+917119529635,True,2025-01-23
SWGY10748,Pari Patel,pari.patel699@hotmail.com,Jaipur,New,False,+916084937830,False,2025-05-26
SWGY11825,Pari Patel,pari.patel727@gmail.co,Bengaluru,Dormant,False,+916352356118,False,2024-01-10
SWGY12262,Pari Patel,pari.patel832@hotmail.com,Kolkata,Swiggy One Member,True,+919777382438,False,2023-12-09
SWGY11237,Pari Patel,pari.patel870@gmail.co,Lucknow,Churned,False,,False,2025-04-25
SWGY13493,Pari Patel,pari.patel872@outlook.com,Nellore,New,False,+912454053606,False,2023-07-19
SWGY13963,Pari Patel,pari.patel992@hotmail.com,Vijayawada,Dormant,False,+919818370394,False,2023-10-08
SWGY10439,Pari Pillai,pari.pillai130@yahoo.com,Delhi,New,False,+914053967275,False,2024-02-21
SWGY10660,Pari Pillai,pari.pillai139@hotmail.com,Pune,Churned,False,+916213541597,True,2024-05-13
SWGY10327,Pari Pillai,pari.pillai292@outlook.com,Kolkata,Swiggy One Member,True,+919025590561,False,2025-02-21
SWGY15959,Pari Pillai,pari.pillai343@hotmail.com,Noida,Frequent Orderer,False,+919760229405,False,2024-09-09
SWGY13007,Pari Pillai,pari.pillai367@gmail.co,Lucknow,New,False,+913373434889,True,2023-08-11
SWGY11538,Pari Pillai,pari.pillai411@outlook.com,Mumbai,Churned,True,+911198309754,False,2023-09-27
SWGY10306,Pari Pillai,pari.pillai469@outlook.com,Ahmedabad,Swiggy One Member,True,+914243754025,True,2025-05-14
SWGY13204,Pari Pillai,pari.pillai697@gmail.com,Gurugram,Swiggy One Member,True,,False,2024-06-07
SWGY11158,Pari Pillai,pari.pillai791@gmail.co,Kochi,New,False,+916401632957,False,2024-03-27
SWGY11462,Pari Pillai,pari.pillai802@outlook.com,Chennai,Swiggy One Member,True,+915744410769,False,2025-02-20
SWGY14388,Pari Pillai,pari.pillai964@hotmail.com,Ahmedabad,New,False,+910826815423,False,2024-06-09
SWGY15231,Pari Rao,pari.rao362@outlook.com,Chennai,Dormant,True,+914859231387,True,2024-12-01
SWGY13578,Pari Rao,pari.rao366@gmail.co,Delhi,Frequent Orderer,False,+919419045490,False,2023-09-21
SWGY15808,Pari Rao,pari.rao741@gmail.com,Ahmedabad,New,False,+911750908006,True,2024-02-22
SWGY15772,Pari Rao,pari.rao750@gmail.co,Chennai,Unclassified,False,+918725755044,True,2023-12-29
SWGY12551,Pari Reddy,pari.reddy102@outlook.com,Ahmedabad,Churned,True,,False,2024-04-02
SWGY14583,Pari Reddy,pari.reddy152@gmail.co,Noida,Dormant,False,+915268530744,True,2024-12-19
SWGY14306,Pari Reddy,pari.reddy214@gmail.com,Nellore,New,True,,False,2024-10-02
SWGY14415,Pari Reddy,pari.reddy286@outlook.com,Chennai,New,False,+911582843656,False,2025-03-07
SWGY15073,Pari Reddy,pari.reddy468@outlook.com,Chennai,Frequent Orderer,True,+914588822707,False,2024-08-09
SWGY15174,Pari Reddy,pari.reddy51@gmail.com,Gurugram,Swiggy One Member,True,,False,2024-05-17
SWGY10028,Pari Reddy,pari.reddy621@hotmail.com,Vijayawada,Frequent Orderer,False,,False,2024-01-10
SWGY11559,Pari Reddy,pari.reddy678@outlook.com,Lucknow,Frequent Orderer,False,+918104573466,False,2024-07-29
SWGY15654,Pari Reddy,pari.reddy944@gmail.com,Lucknow,Swiggy One Member,True,,True,2025-04-12
SWGY14331,Pari Reddy,pari.reddy970@gmail.com,Chennai,New,False,,True,2025-01-09
SWGY14927,Pari Sharma,pari.sharma204@outlook.com,Nellore,New,True,+916643121885,False,2023-10-01
SWGY10090,Pari Sharma,pari.sharma598@outlook.com,Pune,Swiggy One Member,True,+910974993097,False,2024-05-05
SWGY10051,Pari Sharma,pari.sharma651@gmail.co,Vijayawada,Frequent Orderer,False,+914612004711,False,2024-12-26
SWGY11039,Pari Sharma,pari.sharma665@hotmail.com,Hyderabad,Frequent Orderer,False,,False,2023-12-20
SWGY11989,Pari Sharma,pari.sharma714@gmail.co,Mumbai,Frequent Orderer,False,+910952905509,True,2023-09-27
SWGY13425,Pari Sharma,pari.sharma753@yahoo.com,Lucknow,Frequent Orderer,False,+916286411692,True,2023-06-25
SWGY11431,Pari Sharma,pari.sharma898@gmail.com,Noida,Dormant,False,+919926653619,False,2024-01-03
SWGY11104,Pari Shetty,pari.shetty202@yahoo.com,Pune,New,True,,False,2024-07-19
SWGY13729,Pari Shetty,pari.shetty21@outlook.com,Gurugram,Frequent Orderer,False,+914205008000,True,2024-08-03
SWGY10387,Pari Shetty,pari.shetty320@hotmail.com,Gurugram,Frequent Orderer,False,+915498227495,True,2023-12-08
SWGY13326,Pari Shetty,pari.shetty508@outlook.com,,New,False,+915507576449,True,2025-04-20
SWGY10595,Pari Shetty,pari.shetty514@outlook.com,Lucknow,Churned,False,+916728727601,False,2023-11-22
SWGY12873,Pari Shetty,pari.shetty633@yahoo.com,Kolkata,Dormant,False,,True,2025-02-16
SWGY10495,Pari Shetty,pari.shetty657@gmail.com,Bengaluru,Frequent Orderer,False,+919103002156,False,2024-07-07
SWGY10756,Pari Shetty,pari.shetty778@yahoo.com,Hyderabad,Frequent Orderer,False,+917368011923,False,2024-02-06
SWGY12072,Pari Shetty,pari.shetty793@outlook.com,Chennai,Frequent Orderer,True,+918273868833,False,2023-07-15
SWGY14860,Pari Shetty,pari.shetty906@gmail.co,Bengaluru,New,False,+917935894414,True,2023-07-16
SWGY11998,Pari Shetty,pari.shetty970@hotmail.com,Delhi,Frequent Orderer,False,+916080993715,False,2023-10-05
SWGY11120,Pari Shetty,pari.shetty993@gmail.co,Gurugram,Frequent Orderer,True,,False,2023-07-24
SWGY10671,Pari Shetty,pari.shetty993@gmail.com,Jaipur,Frequent Orderer,False,+911157942387,True,2024-10-24
SWGY11042,Pari Singh,pari.singh141@hotmail.com,Nellore,Frequent Orderer,False,+917751239597,True,2024-05-11
SWGY11516,Pari Singh,pari.singh170@hotmail.com,Chennai,New,False,+913813014948,True,2023-10-10
SWGY10211,Pari Singh,pari.singh194@gmail.com,Lucknow,Frequent Orderer,False,+910981806356,False,2023-08-25
SWGY14420,Pari Singh,pari.singh203@hotmail.com,Delhi,Swiggy One Member,True,+912002873403,True,2023-10-28
SWGY10520X,Pari Singh,pari.singh22@hotmail.com,Chennai,Frequent Orderer,False,,False,2023-10-27
SWGY15143,Pari Singh,pari.singh31@gmail.co,Lucknow,New,False,+914884660612,False,2023-10-15
SWGY10831,Pari Singh,pari.singh454@gmail.com,Nellore,Frequent Orderer,False,+919063224815,True,2024-10-19
SWGY11413,Pari Singh,pari.singh493@gmail.com,Bengaluru,New,False,+912615487201,True,2025-04-24
SWGY15503,Pari Singh,pari.singh586@yahoo.com,Noida,Swiggy One Member,True,+912813840383,True,2023-09-13
SWGY12384,Pari Singh,pari.singh5@gmail.co,Kolkata,New,False,,False,2024-09-23
SWGY15238,Pari Singh,pari.singh774@hotmail.com,Jaipur,Frequent Orderer,False,+917508824621,False,2024-09-04
SWGY11429,Pari Singh,pari.singh829@yahoo.com,Ahmedabad,Frequent Orderer,False,+910781117196,True,2024-10-05
SWGY13980,Pari Verma,pari.verma244@hotmail.com,,Unclassified,True,+912282102152,True,2024-09-18
SWGY12063,Pari Verma,pari.verma406@yahoo.com,Ahmedabad,Frequent Orderer,True,+919863678281,True,2025-05-04
SWGY13542,Pari Verma,pari.verma471@gmail.co,Hyderabad,Frequent Orderer,False,+912117005245,True,2023-10-13
SWGY14210,Pari Verma,pari.verma472@hotmail.com,Ahmedabad,Churned,True,+917994126428,False,2024-05-23
SWGY13514,Pari Verma,pari.verma497@gmail.com,Bengaluru,New,False,+910055501878,True,2025-02-17
SWGY15209X,Pari Verma,pari.verma847@yahoo.com,Pune,Dormant,False,+914837469064,True,2024-09-07
SWGY14822,Pari Verma,pari.verma866@gmail.com,Lucknow,Swiggy One Member,True,,False,2024-08-22
SWGY15175,Pari Verma,pari.verma950@gmail.co,Lucknow,Churned,False,,False,2024-06-26
SWGY11451,Pooja Bose,pooja.bose127@gmail.co,Bengaluru,New,False,+916968740330,True,2025-02-10
SWGY11241,Pooja Bose,pooja.bose212@outlook.com,Lucknow,Frequent Orderer,False,,False,2023-12-26
SWGY10045,Pooja Bose,pooja.bose233@gmail.com,Bengaluru,New,False,+911172400504,True,2025-02-22
SWGY11017,Pooja Bose,pooja.bose24@hotmail.com,Kolkata,Churned,False,+919843361137,False,2024-10-04
SWGY13960,Pooja Bose,pooja.bose256@gmail.co,Noida,Frequent Orderer,False,+917975254217,True,2024-09-25
SWGY14880,Pooja Bose,pooja.bose568@yahoo.com,Mumbai,Unclassified,False,,True,2024-09-15
SWGY14258,Pooja Bose,pooja.bose775@gmail.co,Vijayawada,Dormant,False,+911089748542,False,2024-04-06
SWGY11150,Pooja Bose,pooja.bose830@gmail.co,Ahmedabad,Frequent Orderer,False,+919541767553,True,2025-03-15
SWGY15188,Pooja Bose,pooja.bose837@outlook.com,Ahmedabad,Dormant,False,,True,2024-03-02
SWGY10864,Pooja Bose,pooja.bose920@gmail.co,Nellore,Swiggy One Member,True,,False,2024-06-23
SWGY15482,Pooja Chatterjee,pooja.chatterjee101@gmail.com,Nellore,Frequent Orderer,False,,True,2024-10-15
SWGY10173,Pooja Chatterjee,pooja.chatterjee206@outlook.com,,Frequent Orderer,False,,False,2024-04-01
SWGY12847,Pooja Chatterjee,pooja.chatterjee463@gmail.com,Nellore,Frequent Orderer,False,,True,2023-12-22
